log_freight_cost,freight_vs_median_ratio,is_high_cost_shipment,log_weight,vendor_delay_rate,vendor_shipment_count,is_major_vendor,country_delay_rate,country_shipment_vol,is_high_volume_country,mode_delay_rate,composite_risk_score,order_month,order_quarter,order_dayofweek,is_end_of_quarter,is_weekend_order,freight_cost_per_kg,freight_vs_vendor_avg,vendor_mode_delay_rate,lead_time_days,vendor_avg_freight,vendor_freight_std,mode_air,mode_air_charter,mode_ocean,mode_truck,is_delayed
8.677721328597745,0.9999999999999999,0,6.954638409633417,0.08454608454608455,1443,0,0.08321479374110953,1406,1,0.21675118599705545,0.5305781528068073,7.0,3.0,2.0,0,0,7.263901636359817,0.550733335353234,0.022727272727272728,78.0,8248.140297029704,6844.449077164376,False,False,False,False,0
7.733495286851945,0.38887634792845577,0,4.343805421853684,0.2782577393808495,2778,1,0.10319767441860465,688,1,0.21675118599705545,0.5319180117193102,7.0,3.0,2.0,0,0,30.033815789473685,0.17509965897950544,0.26333841463414637,63.0,13035.833497923397,18090.23454960664,True,False,False,False,0
7.67324637666525,0.36612884402916357,0,3.1780538303479458,0.2782577393808495,2778,1,0.10319767441860465,688,1,0.21675118599705545,0.5319180117193102,7.0,3.0,2.0,0,0,93.43695652173913,0.1648571225109881,0.26333841463414637,61.0,13035.833497923397,18090.23454960664,True,False,False,False,0
0.5596157879354227,0.00012777582328092537,0,4.605170185988092,0.2782577393808495,2778,1,0.1883720930232558,430,0,0.21675118599705545,0.5716660736818167,7.0,3.0,2.0,0,0,0.007575757575757576,5.753372042681235e-05,0.26333841463414637,52.0,13035.833497923397,18090.23454960664,True,False,False,False,0
8.677721328597745,0.9999999999999999,0,6.954638409633417,0.2782577393808495,2778,1,0.16666666666666666,1194,1,0.21675118599705545,0.5615368747289139,7.0,3.0,2.0,0,0,7.263901636359817,0.550733335353234,0.26333841463414637,92.0,13035.833497923397,18090.23454960664,True,False,False,False,0
8.677721328597745,0.9999999999999999,0,6.954638409633417,0.08454608454608455,1443,0,0.08321479374110953,1406,1,0.21675118599705545,0.5305781528068073,7.0,3.0,2.0,0,0,7.263901636359817,0.550733335353234,0.022727272727272728,17.0,8248.140297029704,6844.449077164376,False,False,False,False,0
8.677721328597745,0.9999999999999999,0,6.954638409633417,0.2782577393808495,2778,1,0.29770992366412213,655,0,0.21675118599705545,0.6226903945795218,7.0,3.0,2.0,0,0,7.263901636359817,0.550733335353234,0.26333841463414637,92.0,13035.833497923397,18090.23454960664,True,False,False,False,0
8.602913902521541,0.9279097323437238,0,6.234410725718371,0.2782577393808495,2778,1,0.247460757156048,1083,1,0.21675118599705545,0.5992407835736867,7.0,3.0,2.0,0,0,10.700412573673871,0.4178106448557836,0.26333841463414637,111.0,13035.833497923397,18090.23454960664,True,False,False,False,0
7.884998108458443,0.4525172263105752,0,5.332718793265369,0.2782577393808495,2778,1,0.247460757156048,1083,1,0.21675118599705545,0.5992407835736867,7.0,3.0,2.0,0,0,12.89378640776699,0.20375528733341974,0.26333841463414637,381.0,13035.833497923397,18090.23454960664,True,False,False,False,0
8.677721328597745,0.9999999999999999,0,6.954638409633417,0.2782577393808495,2778,1,0.16455696202531644,237,0,0.21675118599705545,0.5605523458975965,7.0,3.0,2.0,0,0,7.263901636359817,0.550733335353234,0.26333841463414637,41.0,13035.833497923397,18090.23454960664,True,False,False,False,0
